sale_id,sku_id,product_name,category,sale_date,qty_sold,unit_price_usd,total_revenue_usd,channel,region,return_qty,discount_pct
SALE-9971,SKU-1036,Electric Kettle,Home & Kitchen,2025-05-07,35,40.34,1411.9,Mobile App,West,0,0
SALE-9972,SKU-1016,Desk Organizer,Office,2025-07-28,22,381.05,8383.1,Marketplace,North,0,5
SALE-9973,SKU-1009,Laptop Stand,Electronics,2025-12-23,32,118.47,3791.04,Mobile App,South,0,0
SALE-9974,SKU-1016,Desk Organizer,Office,2025-12-12,46,444.56,20449.76,Retail Store,North,0,10
SALE-9975,SKU-1001,USB-C Hub,Electronics,2026-02-20,11,507.79,5585.69,Website,South,0,15
SALE-9976,SKU-1027,Winter Jacket,Clothing,2025-09-01,9,483.4,4350.6,Retail Store,Central,0,0
SALE-9977,SKU-1021,Women Jeans,Clothing,2025-12-31,39,427.62,16677.18,B2B Direct,North,0,10
SALE-9978,SKU-1022,Hoodie,Clothing,2025-10-19,27,85.9,2319.3,Retail Store,West,0,10
SALE-9979,SKU-1046,Body Lotion,Beauty,2025-06-05,47,51.61,2425.67,B2B Direct,Central,0,0
SALE-9980,SKU-1037,Air Fryer,Home & Kitchen,2025-09-09,44,250.76,11033.44,Retail Store,West,0,5
SALE-9981,SKU-1037,Air Fryer,Home & Kitchen,2025-07-25,50,300.91,15045.5,Website,South,0,0
SALE-9982,SKU-1033,Cutting Board,Home & Kitchen,2025-11-27,38,497.29,18897.02,B2B Direct,West,0,0
SALE-9983,SKU-1011,A4 Paper (Ream),Office,2025-05-16,3,515.31,1545.93,Mobile App,West,0,15
SALE-9984,SKU-1020,Men T-Shirt,Clothing,2025-04-23,23,371.05,8534.15,Marketplace,South,0,0
SALE-9985,SKU-1014,File Folders,Office,2025-05-29,19,290.71,5523.49,Marketplace,Central,1,5
SALE-9986,SKU-1009,Laptop Stand,Electronics,2025-04-22,14,84.62,1184.68,B2B Direct,Central,0,15
SALE-9987,SKU-1034,Kitchen Knife Set,Home & Kitchen,2025-12-04,13,391.86,5094.18,Website,West,0,0
SALE-9988,SKU-1036,Electric Kettle,Home & Kitchen,2025-10-08,47,40.34,1895.98,Retail Store,Central,0,0
SALE-9989,SKU-1007,Power Bank,Electronics,2026-02-28,8,304.06,2432.48,Retail Store,West,0,15
SALE-9990,SKU-1017,Printer Ink Cartridge,Office,2026-02-09,8,587.04,4696.32,Marketplace,North,0,10
SALE-9991,SKU-1020,Men T-Shirt,Clothing,2025-05-23,33,371.05,12244.65,Marketplace,East,0,5
SALE-9992,SKU-1049,Serum 30ml,Beauty,2025-04-10,46,409.33,18829.18,Marketplace,North,0,10
SALE-9993,SKU-1033,Cutting Board,Home & Kitchen,2025-08-13,13,355.21,4617.73,B2B Direct,North,0,0
SALE-9994,SKU-1037,Air Fryer,Home & Kitchen,2025-09-12,15,250.76,3761.4,Mobile App,East,0,10
SALE-9995,SKU-1046,Body Lotion,Beauty,2025-11-13,19,60.21,1143.99,Mobile App,South,0,20
SALE-9996,SKU-1046,Body Lotion,Beauty,2025-06-21,1,51.61,51.61,Retail Store,North,0,0
SALE-9997,SKU-1011,A4 Paper (Ream),Office,2025-03-23,27,515.31,13913.37,Marketplace,Central,0,0
SALE-9998,SKU-1022,Hoodie,Clothing,2025-11-06,34,120.26,4088.84,Mobile App,East,0,5
SALE-9999,SKU-1031,Blender,Home & Kitchen,2026-01-20,26,504.08,13106.08,B2B Direct,East,0,0
SALE-10000,SKU-1007,Power Bank,Electronics,2025-07-29,27,364.87,9851.49,Retail Store,East,0,0
SALE-10001,SKU-1029,Sport Leggings,Clothing,2025-08-14,43,72.05,3098.15,Website,East,0,0
SALE-10002,SKU-1030,Coffee Maker,Home & Kitchen,2025-11-09,39,589.27,22981.53,Retail Store,South,0,5
SALE-10003,SKU-1026,Polo Shirt,Clothing,2025-04-04,36,255.0,9180.0,Marketplace,East,0,0
SALE-10004,SKU-1028,Denim Shorts,Clothing,2025-10-07,26,191.99,4991.74,Marketplace,North,0,0
SALE-10005,SKU-1040,Face Moisturizer,Beauty,2025-03-27,20,215.83,4316.6,Retail Store,West,0,0
SALE-10006,SKU-1013,Stapler,Office,2026-01-18,8,196.06,1568.48,B2B Direct,Central,0,5
SALE-10007,SKU-1046,Body Lotion,Beauty,2025-03-14,25,43.01,1075.25,Website,East,0,5
SALE-10008,SKU-1041,Shampoo 500ml,Beauty,2025-03-29,34,344.31,11706.54,Mobile App,East,0,0
SALE-10009,SKU-1034,Kitchen Knife Set,Home & Kitchen,2025-09-22,46,279.9,12875.4,Mobile App,East,1,0
SALE-10010,SKU-1013,Stapler,Office,2025-12-12,47,274.48,12900.56,Mobile App,North,0,10
SALE-10011,SKU-1033,Cutting Board,Home & Kitchen,2025-04-25,33,355.21,11721.93,Retail Store,West,0,0
SALE-10012,SKU-1014,File Folders,Office,2026-01-21,50,290.71,14535.5,Mobile App,North,0,10
SALE-10013,SKU-1024,Baseball Cap,Clothing,2026-02-02,26,124.9,3247.4,Mobile App,East,0,5
SALE-10014,SKU-1045,Hand Cream,Beauty,2025-10-02,2,336.24,672.48,Website,Central,3,0
SALE-10015,SKU-1037,Air Fryer,Home & Kitchen,2025-09-20,13,250.76,3259.88,B2B Direct,East,0,10
SALE-10016,SKU-1019,Tape Dispenser,Office,2025-07-22,30,573.42,17202.6,Mobile App,North,2,5
SALE-10017,SKU-1024,Baseball Cap,Clothing,2025-07-31,28,149.88,4196.64,Website,South,0,0
SALE-10018,SKU-1044,Lip Balm,Beauty,2025-12-02,33,667.88,22040.04,Mobile App,West,1,10
SALE-10019,SKU-1023,Running Shoes,Clothing,2025-12-08,46,574.45,26424.7,Website,West,0,0
SALE-10020,SKU-1049,Serum 30ml,Beauty,2025-06-30,29,491.2,14244.8,Marketplace,West,0,0
SALE-10021,SKU-1009,Laptop Stand,Electronics,2026-01-20,6,84.62,507.72,Website,Central,0,15
SALE-10022,SKU-1037,Air Fryer,Home & Kitchen,2025-07-09,6,300.91,1805.46,Mobile App,West,0,5
SALE-10023,SKU-1036,Electric Kettle,Home & Kitchen,2025-07-01,4,48.41,193.64,Retail Store,East,0,0
SALE-10024,SKU-1009,Laptop Stand,Electronics,2025-03-22,21,84.62,1777.02,B2B Direct,Central,0,0
SALE-10025,SKU-1013,Stapler,Office,2025-12-16,32,274.48,8783.36,B2B Direct,West,2,0
SALE-10026,SKU-1029,Sport Leggings,Clothing,2026-03-01,31,72.05,2233.55,B2B Direct,Central,3,0
SALE-10027,SKU-1006,LED Desk Lamp,Electronics,2025-10-07,45,484.57,21805.65,Website,West,0,0
SALE-10028,SKU-1047,Eye Cream,Beauty,2025-05-05,11,73.21,805.31,Mobile App,West,0,0
SALE-10029,SKU-1010,Ballpoint Pens (Box),Office,2026-01-18,34,139.01,4726.34,Retail Store,South,0,0
SALE-10030,SKU-1000,Wireless Earbuds,Electronics,2025-08-02,8,376.49,3011.92,Retail Store,East,3,5
SALE-10031,SKU-1033,Cutting Board,Home & Kitchen,2025-08-16,40,355.21,14208.4,Marketplace,Central,0,0
SALE-10032,SKU-1043,Sunscreen SPF50,Beauty,2025-06-16,40,401.04,16041.6,Marketplace,Central,0,0
SALE-10033,SKU-1021,Women Jeans,Clothing,2025-05-12,11,305.44,3359.84,B2B Direct,West,0,0
SALE-10034,SKU-1030,Coffee Maker,Home & Kitchen,2025-04-07,1,420.91,420.91,Marketplace,South,0,5
SALE-10035,SKU-1021,Women Jeans,Clothing,2025-04-21,4,305.44,1221.76,B2B Direct,West,0,0
SALE-10036,SKU-1035,Food Storage Containers,Home & Kitchen,2025-06-27,23,269.52,6198.96,Website,South,0,15
SALE-10037,SKU-1027,Winter Jacket,Clothing,2025-12-28,47,676.76,31807.72,Marketplace,East,0,15
SALE-10038,SKU-1035,Food Storage Containers,Home & Kitchen,2025-12-06,42,314.44,13206.48,Mobile App,North,0,10
SALE-10039,SKU-1017,Printer Ink Cartridge,Office,2025-06-03,17,704.45,11975.65,B2B Direct,North,0,5
SALE-10040,SKU-1049,Serum 30ml,Beauty,2025-09-16,22,409.33,9005.26,B2B Direct,Central,0,10
SALE-10041,SKU-1039,Dish Rack,Home & Kitchen,2026-02-09,31,325.0,10075.0,Mobile App,South,0,20
SALE-10042,SKU-1005,Monitor Stand,Electronics,2026-01-12,10,357.41,3574.1,Mobile App,South,0,0
SALE-10043,SKU-1003,Gaming Mouse,Electronics,2025-05-13,33,333.92,11019.36,Retail Store,West,0,0
SALE-10044,SKU-1048,Toner,Beauty,2025-05-03,16,284.78,4556.48,B2B Direct,West,0,10
SALE-10045,SKU-1022,Hoodie,Clothing,2025-08-10,34,85.9,2920.6,Marketplace,Central,0,10
SALE-10046,SKU-1010,Ballpoint Pens (Box),Office,2026-01-22,18,139.01,2502.18,Mobile App,West,0,5
SALE-10047,SKU-1016,Desk Organizer,Office,2026-02-17,8,317.54,2540.32,B2B Direct,West,0,0
SALE-10048,SKU-1023,Running Shoes,Clothing,2025-10-28,50,410.32,20516.0,Marketplace,West,0,15
SALE-10049,SKU-1012,Sticky Notes Pack,Office,2025-09-15,24,254.78,6114.72,Mobile App,North,0,5
SALE-10050,SKU-1000,Wireless Earbuds,Electronics,2025-12-29,20,527.09,10541.8,Marketplace,North,2,5
SALE-10051,SKU-1000,Wireless Earbuds,Electronics,2026-01-08,18,376.49,6776.82,Website,East,0,0
SALE-10052,SKU-1044,Lip Balm,Beauty,2026-02-27,17,477.06,8110.02,Marketplace,North,0,15
SALE-10053,SKU-1030,Coffee Maker,Home & Kitchen,2026-01-09,41,420.91,17257.31,Retail Store,West,0,15
SALE-10054,SKU-1048,Toner,Beauty,2025-12-08,7,398.69,2790.83,Website,East,0,10
SALE-10055,SKU-1045,Hand Cream,Beauty,2025-06-02,9,403.49,3631.41,Website,West,0,5
SALE-10056,SKU-1003,Gaming Mouse,Electronics,2025-08-11,7,333.92,2337.44,B2B Direct,East,0,10
SALE-10057,SKU-1021,Women Jeans,Clothing,2026-02-11,21,305.44,6414.24,Mobile App,Central,3,5
SALE-10058,SKU-1042,Conditioner 500ml,Beauty,2025-09-26,27,62.8,1695.6,Website,North,0,5
SALE-10059,SKU-1046,Body Lotion,Beauty,2025-07-18,6,51.61,309.66,Mobile App,West,0,0
SALE-10060,SKU-1032,Non-stick Pan,Home & Kitchen,2025-09-29,12,378.77,4545.24,Website,East,0,0
SALE-10061,SKU-1029,Sport Leggings,Clothing,2025-12-19,45,100.87,4539.15,Website,Central,0,15
SALE-10062,SKU-1011,A4 Paper (Ream),Office,2025-04-17,12,515.31,6183.72,Marketplace,Central,3,10
SALE-10063,SKU-1000,Wireless Earbuds,Electronics,2025-06-23,41,451.79,18523.39,Marketplace,West,0,15
SALE-10064,SKU-1019,Tape Dispenser,Office,2026-02-15,42,477.85,20069.7,Mobile App,South,0,10
SALE-10065,SKU-1011,A4 Paper (Ream),Office,2025-07-24,9,618.37,5565.33,B2B Direct,East,0,0
SALE-10066,SKU-1012,Sticky Notes Pack,Office,2025-06-02,19,305.74,5809.06,Marketplace,West,0,0
SALE-10067,SKU-1023,Running Shoes,Clothing,2025-08-29,50,410.32,20516.0,B2B Direct,West,0,0
SALE-10068,SKU-1037,Air Fryer,Home & Kitchen,2025-09-17,10,250.76,2507.6,B2B Direct,Central,1,0
SALE-10069,SKU-1041,Shampoo 500ml,Beauty,2026-02-16,19,344.31,6541.89,Mobile App,East,3,5
SALE-10070,SKU-1047,Eye Cream,Beauty,2025-07-19,6,87.85,527.1,B2B Direct,South,0,0
SALE-10071,SKU-1007,Power Bank,Electronics,2025-11-23,43,425.68,18304.24,Mobile App,West,0,0
SALE-10072,SKU-1036,Electric Kettle,Home & Kitchen,2025-09-13,43,40.34,1734.62,B2B Direct,North,0,5
SALE-10073,SKU-1000,Wireless Earbuds,Electronics,2025-05-24,27,376.49,10165.23,Retail Store,East,0,0
SALE-10074,SKU-1022,Hoodie,Clothing,2025-08-07,11,85.9,944.9,Retail Store,Central,0,0
SALE-10075,SKU-1039,Dish Rack,Home & Kitchen,2025-10-23,38,325.0,12350.0,B2B Direct,West,0,10
SALE-10076,SKU-1016,Desk Organizer,Office,2025-09-11,39,317.54,12384.06,Marketplace,West,0,0
SALE-10077,SKU-1014,File Folders,Office,2025-11-18,7,406.99,2848.93,Retail Store,West,2,0
SALE-10078,SKU-1001,USB-C Hub,Electronics,2025-05-26,33,507.79,16757.07,Mobile App,East,3,15
SALE-10079,SKU-1012,Sticky Notes Pack,Office,2025-12-19,49,356.69,17477.81,Mobile App,South,0,20
SALE-10080,SKU-1005,Monitor Stand,Electronics,2025-08-09,50,357.41,17870.5,Mobile App,East,0,0
SALE-10081,SKU-1042,Conditioner 500ml,Beauty,2025-05-18,13,62.8,816.4,Mobile App,East,0,0
SALE-10082,SKU-1013,Stapler,Office,2025-10-13,6,196.06,1176.36,Mobile App,South,0,10
SALE-10083,SKU-1000,Wireless Earbuds,Electronics,2025-11-03,11,527.09,5797.99,Marketplace,North,0,0
SALE-10084,SKU-1013,Stapler,Office,2025-10-31,43,196.06,8430.58,Retail Store,West,0,15
SALE-10085,SKU-1024,Baseball Cap,Clothing,2025-05-08,21,124.9,2622.9,Mobile App,West,0,10
SALE-10086,SKU-1046,Body Lotion,Beauty,2025-10-07,39,43.01,1677.39,Retail Store,Central,0,5
SALE-10087,SKU-1037,Air Fryer,Home & Kitchen,2025-03-17,15,250.76,3761.4,B2B Direct,South,0,0
SALE-10088,SKU-1000,Wireless Earbuds,Electronics,2026-01-10,39,376.49,14683.11,Retail Store,North,0,0
SALE-10089,SKU-1002,Mechanical Keyboard,Electronics,2025-06-20,20,295.31,5906.2,Retail Store,North,0,0
SALE-10090,SKU-1009,Laptop Stand,Electronics,2025-07-27,20,101.54,2030.8,Retail Store,West,0,20
SALE-10091,SKU-1011,A4 Paper (Ream),Office,2025-05-26,26,515.31,13398.06,B2B Direct,North,0,0
SALE-10092,SKU-1046,Body Lotion,Beauty,2025-04-24,42,43.01,1806.42,Retail Store,North,0,5
SALE-10093,SKU-1024,Baseball Cap,Clothing,2026-02-18,30,124.9,3747.0,Website,West,3,0
SALE-10094,SKU-1049,Serum 30ml,Beauty,2025-03-31,20,409.33,8186.6,Retail Store,East,0,5
SALE-10095,SKU-1028,Denim Shorts,Clothing,2025-11-16,24,268.79,6450.96,Retail Store,East,3,0
SALE-10096,SKU-1011,A4 Paper (Ream),Office,2025-10-07,35,515.31,18035.85,Retail Store,North,0,15
SALE-10097,SKU-1045,Hand Cream,Beauty,2025-12-31,17,470.74,8002.58,Mobile App,Central,0,0
SALE-10098,SKU-1003,Gaming Mouse,Electronics,2025-10-27,19,333.92,6344.48,Website,North,0,0
SALE-10099,SKU-1038,Mixing Bowls Set,Home & Kitchen,2026-02-18,24,217.33,5215.92,Marketplace,West,0,10
SALE-10100,SKU-1001,USB-C Hub,Electronics,2025-12-06,18,710.91,12796.38,Mobile App,East,0,0
SALE-10101,SKU-1019,Tape Dispenser,Office,2026-01-23,3,477.85,1433.55,B2B Direct,North,0,5
SALE-10102,SKU-1025,Socks (Pack-6),Clothing,2025-07-09,12,470.4,5644.8,Website,Central,0,0
SALE-10103,SKU-1031,Blender,Home & Kitchen,2025-10-10,18,504.08,9073.44,Marketplace,West,0,15
SALE-10104,SKU-1046,Body Lotion,Beauty,2025-11-27,37,60.21,2227.77,Retail Store,North,0,0
SALE-10105,SKU-1038,Mixing Bowls Set,Home & Kitchen,2026-01-24,7,217.33,1521.31,Retail Store,Central,0,15
SALE-10106,SKU-1047,Eye Cream,Beauty,2025-08-05,28,73.21,2049.88,Retail Store,North,1,0
SALE-10107,SKU-1041,Shampoo 500ml,Beauty,2025-04-13,28,344.31,9640.68,Website,South,0,0
SALE-10108,SKU-1032,Non-stick Pan,Home & Kitchen,2025-12-05,16,530.28,8484.48,Website,East,0,10
SALE-10109,SKU-1027,Winter Jacket,Clothing,2025-07-22,48,580.08,27843.84,Mobile App,East,0,5
SALE-10110,SKU-1011,A4 Paper (Ream),Office,2026-02-14,19,515.31,9790.89,Marketplace,North,0,10
SALE-10111,SKU-1042,Conditioner 500ml,Beauty,2025-05-09,18,62.8,1130.4,Marketplace,West,0,5
SALE-10112,SKU-1006,LED Desk Lamp,Electronics,2025-06-25,15,581.48,8722.2,Website,East,0,0
SALE-10113,SKU-1045,Hand Cream,Beauty,2026-01-09,30,336.24,10087.2,B2B Direct,West,0,5
SALE-10114,SKU-1030,Coffee Maker,Home & Kitchen,2025-12-14,1,589.27,589.27,Marketplace,East,0,0
SALE-10115,SKU-1029,Sport Leggings,Clothing,2025-11-14,14,100.87,1412.18,B2B Direct,South,0,0
SALE-10116,SKU-1042,Conditioner 500ml,Beauty,2025-12-21,6,87.92,527.52,Retail Store,Central,0,10
SALE-10117,SKU-1033,Cutting Board,Home & Kitchen,2025-09-09,20,355.21,7104.2,Marketplace,East,0,0
SALE-10118,SKU-1039,Dish Rack,Home & Kitchen,2025-12-28,11,455.0,5005.0,B2B Direct,East,0,20
SALE-10119,SKU-1001,USB-C Hub,Electronics,2025-07-27,36,609.35,21936.6,Retail Store,South,2,0
SALE-10120,SKU-1038,Mixing Bowls Set,Home & Kitchen,2025-05-06,7,217.33,1521.31,Retail Store,South,1,5
SALE-10121,SKU-1011,A4 Paper (Ream),Office,2025-05-24,50,515.31,25765.5,Retail Store,Central,0,0
SALE-10122,SKU-1038,Mixing Bowls Set,Home & Kitchen,2025-07-24,21,260.8,5476.8,Marketplace,North,0,20
SALE-10123,SKU-1048,Toner,Beauty,2026-01-23,21,284.78,5980.38,B2B Direct,Central,0,15
SALE-10124,SKU-1031,Blender,Home & Kitchen,2025-10-27,19,504.08,9577.52,Retail Store,South,0,0
SALE-10125,SKU-1021,Women Jeans,Clothing,2025-10-27,42,305.44,12828.48,Mobile App,North,0,0
SALE-10126,SKU-1026,Polo Shirt,Clothing,2025-09-30,13,255.0,3315.0,Website,Central,0,5
SALE-10127,SKU-1005,Monitor Stand,Electronics,2026-01-04,37,357.41,13224.17,Retail Store,North,0,0
SALE-10128,SKU-1040,Face Moisturizer,Beauty,2025-10-31,44,215.83,9496.52,Website,East,0,15
SALE-10129,SKU-1041,Shampoo 500ml,Beauty,2025-09-19,36,344.31,12395.16,B2B Direct,South,0,10
SALE-10130,SKU-1015,Whiteboard Markers,Office,2025-06-01,31,305.68,9476.08,Mobile App,East,0,15
SALE-10131,SKU-1013,Stapler,Office,2025-12-24,30,274.48,8234.4,Retail Store,South,0,20
SALE-10132,SKU-1011,A4 Paper (Ream),Office,2025-10-26,33,515.31,17005.23,Website,Central,0,15
SALE-10133,SKU-1015,Whiteboard Markers,Office,2025-10-26,47,254.73,11972.31,Website,North,0,5
SALE-10134,SKU-1033,Cutting Board,Home & Kitchen,2025-10-30,25,355.21,8880.25,Website,West,0,5
SALE-10135,SKU-1045,Hand Cream,Beauty,2026-01-08,42,336.24,14122.08,B2B Direct,North,0,10
SALE-10136,SKU-1018,Scissors,Office,2025-09-23,47,125.99,5921.53,Website,East,0,5
SALE-10137,SKU-1041,Shampoo 500ml,Beauty,2025-10-15,28,344.31,9640.68,Website,North,0,10
SALE-10138,SKU-1037,Air Fryer,Home & Kitchen,2025-04-30,47,250.76,11785.72,Mobile App,East,0,0
SALE-10139,SKU-1015,Whiteboard Markers,Office,2025-11-06,14,356.62,4992.68,Marketplace,North,0,0
SALE-10140,SKU-1045,Hand Cream,Beauty,2025-11-10,49,470.74,23066.26,Mobile App,East,0,0
SALE-10141,SKU-1028,Denim Shorts,Clothing,2026-02-25,17,191.99,3263.83,B2B Direct,East,0,0
SALE-10142,SKU-1033,Cutting Board,Home & Kitchen,2025-07-29,2,426.25,852.5,Mobile App,East,0,0
SALE-10143,SKU-1045,Hand Cream,Beauty,2025-05-24,37,336.24,12440.88,Marketplace,West,0,0
SALE-10144,SKU-1047,Eye Cream,Beauty,2026-02-22,9,73.21,658.89,Mobile App,Central,0,0
SALE-10145,SKU-1014,File Folders,Office,2025-03-18,14,290.71,4069.94,B2B Direct,East,0,0
SALE-10146,SKU-1046,Body Lotion,Beauty,2025-11-19,48,60.21,2890.08,B2B Direct,West,0,0
SALE-10147,SKU-1022,Hoodie,Clothing,2026-01-27,10,85.9,859.0,B2B Direct,Central,0,0
SALE-10148,SKU-1031,Blender,Home & Kitchen,2026-01-29,11,504.08,5544.88,B2B Direct,West,0,0
SALE-10149,SKU-1042,Conditioner 500ml,Beauty,2025-04-06,22,62.8,1381.6,Mobile App,East,0,0
SALE-10150,SKU-1049,Serum 30ml,Beauty,2025-05-04,42,409.33,17191.86,Mobile App,East,0,15
SALE-10151,SKU-1000,Wireless Earbuds,Electronics,2025-11-27,15,527.09,7906.35,Mobile App,East,0,5
SALE-10152,SKU-1021,Women Jeans,Clothing,2025-11-18,5,427.62,2138.1,Marketplace,Central,0,5
SALE-10153,SKU-1005,Monitor Stand,Electronics,2025-04-01,29,357.41,10364.89,B2B Direct,Central,0,10
SALE-10154,SKU-1011,A4 Paper (Ream),Office,2026-02-20,42,515.31,21643.02,Mobile App,South,0,0
SALE-10155,SKU-1038,Mixing Bowls Set,Home & Kitchen,2025-07-18,36,260.8,9388.8,Marketplace,North,0,10
SALE-10156,SKU-1004,Webcam,Electronics,2025-05-10,34,342.33,11639.22,Marketplace,North,0,5
SALE-10157,SKU-1037,Air Fryer,Home & Kitchen,2025-11-03,30,351.06,10531.8,Website,Central,0,5
SALE-10158,SKU-1012,Sticky Notes Pack,Office,2025-11-03,8,356.69,2853.52,Retail Store,North,0,5
SALE-10159,SKU-1013,Stapler,Office,2026-01-04,32,196.06,6273.92,Marketplace,Central,0,15
SALE-10160,SKU-1007,Power Bank,Electronics,2025-10-16,50,304.06,15203.0,Mobile App,Central,0,0
SALE-10161,SKU-1000,Wireless Earbuds,Electronics,2025-07-10,49,451.79,22137.71,Retail Store,Central,0,0
SALE-10162,SKU-1032,Non-stick Pan,Home & Kitchen,2025-11-06,33,530.28,17499.24,Marketplace,East,0,0
SALE-10163,SKU-1017,Printer Ink Cartridge,Office,2026-02-14,36,587.04,21133.44,B2B Direct,East,0,20
SALE-10164,SKU-1011,A4 Paper (Ream),Office,2025-11-08,1,721.43,721.43,Marketplace,Central,0,0
SALE-10165,SKU-1048,Toner,Beauty,2025-10-11,44,284.78,12530.32,Marketplace,North,0,5
SALE-10166,SKU-1011,A4 Paper (Ream),Office,2025-06-11,50,618.37,30918.5,Website,South,0,0
SALE-10167,SKU-1049,Serum 30ml,Beauty,2025-11-30,31,573.06,17764.86,Website,East,0,5
SALE-10168,SKU-1020,Men T-Shirt,Clothing,2025-05-23,13,371.05,4823.65,Retail Store,South,0,0
SALE-10169,SKU-1033,Cutting Board,Home & Kitchen,2025-11-01,42,497.29,20886.18,B2B Direct,West,0,15
SALE-10170,SKU-1030,Coffee Maker,Home & Kitchen,2025-08-06,24,420.91,10101.84,Mobile App,East,0,10
SALE-10171,SKU-1020,Men T-Shirt,Clothing,2025-10-20,20,371.05,7421.0,Retail Store,Central,0,0
SALE-10172,SKU-1025,Socks (Pack-6),Clothing,2025-04-01,27,392.0,10584.0,Marketplace,South,0,0
SALE-10173,SKU-1045,Hand Cream,Beauty,2025-06-15,14,403.49,5648.86,Marketplace,East,0,0
SALE-10174,SKU-1024,Baseball Cap,Clothing,2025-08-17,36,124.9,4496.4,B2B Direct,South,0,0
SALE-10175,SKU-1017,Printer Ink Cartridge,Office,2025-04-27,5,587.04,2935.2,Mobile App,South,0,15
SALE-10176,SKU-1037,Air Fryer,Home & Kitchen,2025-10-30,3,250.76,752.28,Retail Store,West,0,5
SALE-10177,SKU-1024,Baseball Cap,Clothing,2025-04-03,7,124.9,874.3,Website,East,0,0
SALE-10178,SKU-1018,Scissors,Office,2025-04-29,31,125.99,3905.69,Mobile App,North,2,10
SALE-10179,SKU-1009,Laptop Stand,Electronics,2025-05-20,38,84.62,3215.56,Marketplace,Central,0,0
SALE-10180,SKU-1020,Men T-Shirt,Clothing,2025-12-22,35,519.47,18181.45,Marketplace,Central,0,5
SALE-10181,SKU-1008,Smart Speaker,Electronics,2025-04-07,45,213.01,9585.45,Marketplace,East,0,0
SALE-10182,SKU-1020,Men T-Shirt,Clothing,2025-10-29,15,371.05,5565.75,Retail Store,East,0,20
SALE-10183,SKU-1016,Desk Organizer,Office,2025-07-12,39,381.05,14860.95,Website,South,0,0
SALE-10184,SKU-1031,Blender,Home & Kitchen,2025-03-28,34,504.08,17138.72,Website,Central,0,0
SALE-10185,SKU-1002,Mechanical Keyboard,Electronics,2025-11-17,21,344.53,7235.13,B2B Direct,West,0,5
SALE-10186,SKU-1047,Eye Cream,Beauty,2025-04-11,37,73.21,2708.77,Website,Central,0,10
SALE-10187,SKU-1005,Monitor Stand,Electronics,2025-12-22,30,500.37,15011.1,B2B Direct,South,0,0
SALE-10188,SKU-1017,Printer Ink Cartridge,Office,2025-10-28,29,587.04,17024.16,Mobile App,East,0,5
SALE-10189,SKU-1029,Sport Leggings,Clothing,2025-11-29,50,100.87,5043.5,Retail Store,North,0,0
SALE-10190,SKU-1024,Baseball Cap,Clothing,2025-03-13,1,124.9,124.9,Mobile App,East,0,15
SALE-10191,SKU-1037,Air Fryer,Home & Kitchen,2026-02-12,50,250.76,12538.0,Marketplace,Central,0,0
SALE-10192,SKU-1036,Electric Kettle,Home & Kitchen,2025-09-01,46,40.34,1855.64,B2B Direct,South,0,0
SALE-10193,SKU-1011,A4 Paper (Ream),Office,2025-04-24,2,515.31,1030.62,B2B Direct,Central,0,5
SALE-10194,SKU-1004,Webcam,Electronics,2025-08-18,21,342.33,7188.93,Mobile App,South,0,0
SALE-10195,SKU-1017,Printer Ink Cartridge,Office,2025-07-01,14,704.45,9862.3,Marketplace,North,0,15
SALE-10196,SKU-1007,Power Bank,Electronics,2025-09-12,2,304.06,608.12,Retail Store,South,0,0
SALE-10197,SKU-1012,Sticky Notes Pack,Office,2025-06-17,50,305.74,15287.0,Retail Store,Central,0,0
SALE-10198,SKU-1037,Air Fryer,Home & Kitchen,2025-11-23,8,351.06,2808.48,Mobile App,South,1,10
SALE-10199,SKU-1022,Hoodie,Clothing,2025-08-13,27,85.9,2319.3,Mobile App,South,0,0
